"","X","Nest","maxclutch","year","site","win_hi","spr_hi","wxt","sxt","wxw","sxw"
"437",437,"TLM103",4,1997,"kig",39,13,5,1,6,0
"438",438,"TLM104",5,1997,"kig",39,13,5,1,6,0
"439",439,"WSK001",4,1997,"kig",39,13,5,1,6,0
"440",440,"DAM001",4,1998,"kig",63,11,9,0,4,2
"441",441,"DAM002",5,1998,"kig",63,11,9,0,4,2
"442",442,"ECH001",4,1998,"kig",63,11,9,0,4,2
"443",443,"GJH001",4,1998,"kig",63,11,9,0,4,2
"444",444,"GJH002",4,1998,"kig",63,11,9,0,4,2
"445",445,"GJH003",4,1998,"kig",63,11,9,0,4,2
"446",446,"GJH007",6,1998,"kig",63,11,9,0,4,2
"447",447,"KLW002",6,1998,"kig",63,11,9,0,4,2
"448",448,"KLW007",6,1998,"kig",63,11,9,0,4,2
"449",449,"KLW012",3,1998,"kig",63,11,9,0,4,2
"450",450,"KLW013",5,1998,"kig",63,11,9,0,4,2
"451",451,"KLW014",5,1998,"kig",63,11,9,0,4,2
"452",452,"KLW017",4,1998,"kig",63,11,9,0,4,2
"453",453,"KLW018",4,1998,"kig",63,11,9,0,4,2
"454",454,"KLW026",5,1998,"kig",63,11,9,0,4,2
"455",455,"KLW028",5,1998,"kig",63,11,9,0,4,2
"456",456,"KLW030",6,1998,"kig",63,11,9,0,4,2
"457",457,"KLW031",4,1998,"kig",63,11,9,0,4,2
"458",458,"KLW032",5,1998,"kig",63,11,9,0,4,2
"459",459,"KLW033",4,1998,"kig",63,11,9,0,4,2
"460",460,"KLW034",5,1998,"kig",63,11,9,0,4,2
"461",461,"KLW035",6,1998,"kig",63,11,9,0,4,2
"462",462,"KLW037",4,1998,"kig",63,11,9,0,4,2
"463",463,"KLW039",5,1998,"kig",63,11,9,0,4,2
"464",464,"KLW041",2,1998,"kig",63,11,9,0,4,2
"465",465,"KLW042",5,1998,"kig",63,11,9,0,4,2
"466",466,"KLW043",5,1998,"kig",63,11,9,0,4,2
"467",467,"KLW044",2,1998,"kig",63,11,9,0,4,2
"468",468,"KLW045",5,1998,"kig",63,11,9,0,4,2
"469",469,"KLW052",6,1998,"kig",63,11,9,0,4,2
"470",470,"RMA001",5,1998,"kig",63,11,9,0,4,2
"471",471,"TLM015",5,1998,"kig",63,11,9,0,4,2
"472",472,"TLM020",5,1998,"kig",63,11,9,0,4,2
"473",473,"TLM021",5,1998,"kig",63,11,9,0,4,2
"474",474,"TLM026",6,1998,"kig",63,11,9,0,4,2
"475",475,"TLM027",5,1998,"kig",63,11,9,0,4,2
"476",476,"TLM029",4,1998,"kig",63,11,9,0,4,2
"477",477,"TLM030",4,1998,"kig",63,11,9,0,4,2
"478",478,"TLM033",4,1998,"kig",63,11,9,0,4,2
"479",479,"TLM034",5,1998,"kig",63,11,9,0,4,2
"480",480,"TLM040",5,1998,"kig",63,11,9,0,4,2
"481",481,"TLM042",5,1998,"kig",63,11,9,0,4,2
"482",482,"TLM043",3,1998,"kig",63,11,9,0,4,2
"483",483,"TLM045",3,1998,"kig",63,11,9,0,4,2
"484",484,"TLM046",4,1998,"kig",63,11,9,0,4,2
"485",485,"TLM056",5,1998,"kig",63,11,9,0,4,2
"486",486,"TLM059",6,1998,"kig",63,11,9,0,4,2
"487",487,"TLM060",5,1998,"kig",63,11,9,0,4,2
"488",488,"TLM061",5,1998,"kig",63,11,9,0,4,2
"489",489,"TLM062",5,1998,"kig",63,11,9,0,4,2
"490",490,"TLM067",4,1998,"kig",63,11,9,0,4,2
"491",491,"TLM068",3,1998,"kig",63,11,9,0,4,2
"492",492,"TLM070",4,1998,"kig",63,11,9,0,4,2
"493",493,"TLM073",5,1998,"kig",63,11,9,0,4,2
"494",494,"TLM074",4,1998,"kig",63,11,9,0,4,2
"495",495,"TLM077",4,1998,"kig",63,11,9,0,4,2
"496",496,"TLM078",3,1998,"kig",63,11,9,0,4,2
"497",497,"TLM079",5,1998,"kig",63,11,9,0,4,2
"498",498,"TLM080",3,1998,"kig",63,11,9,0,4,2
"499",499,"TLM082",5,1998,"kig",63,11,9,0,4,2
"500",500,"TLM083",5,1998,"kig",63,11,9,0,4,2
"501",501,"TLM086",5,1998,"kig",63,11,9,0,4,2
"502",502,"TLM089",5,1998,"kig",63,11,9,0,4,2
"503",503,"TLM094",5,1998,"kig",63,11,9,0,4,2
"504",504,"TLM095",3,1998,"kig",63,11,9,0,4,2
"505",505,"TLM096",5,1998,"kig",63,11,9,0,4,2
"506",506,"TLM097",5,1998,"kig",63,11,9,0,4,2
"507",507,"TLM098",5,1998,"kig",63,11,9,0,4,2
"508",508,"TLM100",5,1998,"kig",63,11,9,0,4,2
"509",509,"TLM102",5,1998,"kig",63,11,9,0,4,2
"510",510,"TLM103",4,1998,"kig",63,11,9,0,4,2
"511",511,"TLM104",3,1998,"kig",63,11,9,0,4,2
"512",512,"TLM105",5,1998,"kig",63,11,9,0,4,2
"513",513,"TLM106",5,1998,"kig",63,11,9,0,4,2
"514",514,"TLM107",5,1998,"kig",63,11,9,0,4,2
"515",515,"TLM109",4,1998,"kig",63,11,9,0,4,2
"516",516,"TLM112",2,1998,"kig",63,11,9,0,4,2
"517",517,"TLM113",5,1998,"kig",63,11,9,0,4,2
"518",518,"TLM117",4,1998,"kig",63,11,9,0,4,2
"519",519,"TLM118",3,1998,"kig",63,11,9,0,4,2
"520",520,"TLM123",5,1998,"kig",63,11,9,0,4,2
"521",521,"TLM124",4,1998,"kig",63,11,9,0,4,2
"522",522,"TLM126",3,1998,"kig",63,11,9,0,4,2
"523",523,"TLM128",5,1998,"kig",63,11,9,0,4,2
"524",524,"TLM135",3,1998,"kig",63,11,9,0,4,2
"525",525,"TLM136",5,1998,"kig",63,11,9,0,4,2
"526",526,"TLM140",6,1998,"kig",63,11,9,0,4,2
"527",527,"TLM141",3,1998,"kig",63,11,9,0,4,2
"528",528,"TLM142",5,1998,"kig",63,11,9,0,4,2
"529",529,"TLM146",6,1998,"kig",63,11,9,0,4,2
"530",530,"TLM153",4,1998,"kig",63,11,9,0,4,2
"531",531,"TLM154",5,1998,"kig",63,11,9,0,4,2
"532",532,"TLM157",4,1998,"kig",63,11,9,0,4,2
"533",533,"TLM158",5,1998,"kig",63,11,9,0,4,2
"534",534,"TLM159",4,1998,"kig",63,11,9,0,4,2
"535",535,"TLM163",4,1998,"kig",63,11,9,0,4,2
"536",536,"TLM164",4,1998,"kig",63,11,9,0,4,2
"537",537,"TLM165",4,1998,"kig",63,11,9,0,4,2
"538",538,"TLM166",2,1998,"kig",63,11,9,0,4,2
"539",539,"TLM167",4,1998,"kig",63,11,9,0,4,2
"540",540,"TLM169",2,1998,"kig",63,11,9,0,4,2
"541",541,"TLM170",3,1998,"kig",63,11,9,0,4,2
"542",542,"TLM171",4,1998,"kig",63,11,9,0,4,2
"543",543,"TLM172",4,1998,"kig",63,11,9,0,4,2
"544",544,"TLM174",4,1998,"kig",63,11,9,0,4,2
"545",545,"TLM175",5,1998,"kig",63,11,9,0,4,2
"546",546,"TLM176",4,1998,"kig",63,11,9,0,4,2
"547",547,"TLM177",2,1998,"kig",63,11,9,0,4,2
"548",548,"TLM178",3,1998,"kig",63,11,9,0,4,2
"549",549,"TLM179",5,1998,"kig",63,11,9,0,4,2
"550",550,"AQ001",4,1999,"kig",57,18,6,2,7,1
"551",551,"CLR002",6,1999,"kig",57,18,6,2,7,1
"552",552,"CLR006",3,1999,"kig",57,18,6,2,7,1
"553",553,"CLR007",4,1999,"kig",57,18,6,2,7,1
"554",554,"CLR015",4,1999,"kig",57,18,6,2,7,1
"555",555,"CLR033",4,1999,"kig",57,18,6,2,7,1
"556",556,"CLR034",5,1999,"kig",57,18,6,2,7,1
"557",557,"CLR036",5,1999,"kig",57,18,6,2,7,1
"558",558,"CLR043",5,1999,"kig",57,18,6,2,7,1
"559",559,"CLR048",5,1999,"kig",57,18,6,2,7,1
"560",560,"CLR057",5,1999,"kig",57,18,6,2,7,1
"561",561,"GJH002",6,1999,"kig",57,18,6,2,7,1
"562",562,"GJH005",3,1999,"kig",57,18,6,2,7,1
"563",563,"GJH009",4,1999,"kig",57,18,6,2,7,1
"564",564,"GJH019",6,1999,"kig",57,18,6,2,7,1
"565",565,"GJH020",6,1999,"kig",57,18,6,2,7,1
"566",566,"GJH027",6,1999,"kig",57,18,6,2,7,1
"567",567,"GJH028",5,1999,"kig",57,18,6,2,7,1
"568",568,"GJH034",4,1999,"kig",57,18,6,2,7,1
"569",569,"GJH035",5,1999,"kig",57,18,6,2,7,1
"570",570,"GJH045",5,1999,"kig",57,18,6,2,7,1
"571",571,"GJH051",4,1999,"kig",57,18,6,2,7,1
"572",572,"GJH052",5,1999,"kig",57,18,6,2,7,1
"573",573,"GJH054",5,1999,"kig",57,18,6,2,7,1
"574",574,"GJH056",5,1999,"kig",57,18,6,2,7,1
"575",575,"GJH057",5,1999,"kig",57,18,6,2,7,1
"576",576,"GJH058",4,1999,"kig",57,18,6,2,7,1
"577",577,"GJH060",5,1999,"kig",57,18,6,2,7,1
"578",578,"GJH062",3,1999,"kig",57,18,6,2,7,1
"579",579,"GJH063",4,1999,"kig",57,18,6,2,7,1
"580",580,"GJH066",5,1999,"kig",57,18,6,2,7,1
"581",581,"GJH069",4,1999,"kig",57,18,6,2,7,1
"582",582,"GJH074",4,1999,"kig",57,18,6,2,7,1
"583",583,"GJH075",5,1999,"kig",57,18,6,2,7,1
"584",584,"GJH076",7,1999,"kig",57,18,6,2,7,1
"585",585,"GJH077",5,1999,"kig",57,18,6,2,7,1
"586",586,"GJH081",6,1999,"kig",57,18,6,2,7,1
"587",587,"GJH089",4,1999,"kig",57,18,6,2,7,1
"588",588,"GJH090",3,1999,"kig",57,18,6,2,7,1
"589",589,"GJH092",4,1999,"kig",57,18,6,2,7,1
"590",590,"GJH093",6,1999,"kig",57,18,6,2,7,1
"591",591,"GJH096",5,1999,"kig",57,18,6,2,7,1
"592",592,"GJH098",5,1999,"kig",57,18,6,2,7,1
"593",593,"GJH100",5,1999,"kig",57,18,6,2,7,1
"594",594,"GJH111",5,1999,"kig",57,18,6,2,7,1
"595",595,"GJH114",5,1999,"kig",57,18,6,2,7,1
"596",596,"GJH115",5,1999,"kig",57,18,6,2,7,1
"597",597,"GJH117",5,1999,"kig",57,18,6,2,7,1
"598",598,"GJH120",3,1999,"kig",57,18,6,2,7,1
"599",599,"PD001",5,1999,"kig",57,18,6,2,7,1
"600",600,"TLM002",5,1999,"kig",57,18,6,2,7,1
"601",601,"TLM003",5,1999,"kig",57,18,6,2,7,1
"602",602,"TLM006",5,1999,"kig",57,18,6,2,7,1
"603",603,"TLM014",5,1999,"kig",57,18,6,2,7,1
"604",604,"TLM015",5,1999,"kig",57,18,6,2,7,1
"605",605,"TLM020",6,1999,"kig",57,18,6,2,7,1
"606",606,"TLM024",5,1999,"kig",57,18,6,2,7,1
"607",607,"TLM026",6,1999,"kig",57,18,6,2,7,1
"608",608,"TLM028",4,1999,"kig",57,18,6,2,7,1
"609",609,"TLM029",4,1999,"kig",57,18,6,2,7,1
"610",610,"TLM034",3,1999,"kig",57,18,6,2,7,1
"611",611,"TLM035",5,1999,"kig",57,18,6,2,7,1
"612",612,"TLM037",6,1999,"kig",57,18,6,2,7,1
"613",613,"TLM038",3,1999,"kig",57,18,6,2,7,1
"614",614,"TLM042",5,1999,"kig",57,18,6,2,7,1
"615",615,"TLM044",6,1999,"kig",57,18,6,2,7,1
"616",616,"TLM050",4,1999,"kig",57,18,6,2,7,1
"617",617,"TLM051",6,1999,"kig",57,18,6,2,7,1
"618",618,"TLM054",5,1999,"kig",57,18,6,2,7,1
"619",619,"TLM055",3,1999,"kig",57,18,6,2,7,1
"620",620,"TLM057",6,1999,"kig",57,18,6,2,7,1
"621",621,"TLM059",5,1999,"kig",57,18,6,2,7,1
"622",622,"TLM061",6,1999,"kig",57,18,6,2,7,1
"623",623,"TLM063",5,1999,"kig",57,18,6,2,7,1
"624",624,"TLM064",5,1999,"kig",57,18,6,2,7,1
"625",625,"TLM067",5,1999,"kig",57,18,6,2,7,1
"626",626,"TLM068",6,1999,"kig",57,18,6,2,7,1
"627",627,"TLM069",4,1999,"kig",57,18,6,2,7,1
"628",628,"TLM071",5,1999,"kig",57,18,6,2,7,1
"629",629,"TLM073",5,1999,"kig",57,18,6,2,7,1
"630",630,"TLM075",5,1999,"kig",57,18,6,2,7,1
"631",631,"TLM081",4,1999,"kig",57,18,6,2,7,1
"632",632,"TLM082",5,1999,"kig",57,18,6,2,7,1
"633",633,"TLM083",6,1999,"kig",57,18,6,2,7,1
"634",634,"TLM084",5,1999,"kig",57,18,6,2,7,1
"635",635,"TLM087",5,1999,"kig",57,18,6,2,7,1
"636",636,"TLM089",5,1999,"kig",57,18,6,2,7,1
"637",637,"TLM090",4,1999,"kig",57,18,6,2,7,1
"638",638,"TLM091",4,1999,"kig",57,18,6,2,7,1
"639",639,"TLM093",6,1999,"kig",57,18,6,2,7,1
"640",640,"TLM094",4,1999,"kig",57,18,6,2,7,1
"641",641,"TLM095",5,1999,"kig",57,18,6,2,7,1
"642",642,"TLM097",6,1999,"kig",57,18,6,2,7,1
"643",643,"TLM099",5,1999,"kig",57,18,6,2,7,1
"644",644,"TLM100",5,1999,"kig",57,18,6,2,7,1
"645",645,"TLM101",6,1999,"kig",57,18,6,2,7,1
"646",646,"TLM102",4,1999,"kig",57,18,6,2,7,1
"647",647,"TLM104",6,1999,"kig",57,18,6,2,7,1
"648",648,"TLM106",6,1999,"kig",57,18,6,2,7,1
"649",649,"TLM113",3,1999,"kig",57,18,6,2,7,1
"650",650,"TLM119",6,1999,"kig",57,18,6,2,7,1
"651",651,"TLM120",5,1999,"kig",57,18,6,2,7,1
"652",652,"TLM123",4,1999,"kig",57,18,6,2,7,1
"653",653,"TLM125",6,1999,"kig",57,18,6,2,7,1
"654",654,"TLM126",6,1999,"kig",57,18,6,2,7,1
"655",655,"TLM127",3,1999,"kig",57,18,6,2,7,1
"656",656,"TLM128",5,1999,"kig",57,18,6,2,7,1
"657",657,"TLM129",5,1999,"kig",57,18,6,2,7,1
"658",658,"TLM130",6,1999,"kig",57,18,6,2,7,1
"659",659,"TLM131",5,1999,"kig",57,18,6,2,7,1
"660",660,"TLM135",5,1999,"kig",57,18,6,2,7,1
"661",661,"TLM136",4,1999,"kig",57,18,6,2,7,1
"662",662,"TLM140",4,1999,"kig",57,18,6,2,7,1
"663",663,"TLM141",4,1999,"kig",57,18,6,2,7,1
"664",664,"TLM147",4,1999,"kig",57,18,6,2,7,1
"665",665,"TLM148",5,1999,"kig",57,18,6,2,7,1
"666",666,"TLM161",4,1999,"kig",57,18,6,2,7,1
"667",667,"TLM164",4,1999,"kig",57,18,6,2,7,1
"668",668,"TLM166",4,1999,"kig",57,18,6,2,7,1
"669",669,"TLM168",4,1999,"kig",57,18,6,2,7,1
"670",670,"MLS060",5,2000,"kig",73,10,15,0,6,0
"671",671,"BG010",3,2000,"kig",73,10,15,0,6,0
"672",672,"BG011",4,2000,"kig",73,10,15,0,6,0
"673",673,"BG005",4,2000,"kig",73,10,15,0,6,0
"674",674,"BG008",7,2000,"kig",73,10,15,0,6,0
"675",675,"BG016",6,2000,"kig",73,10,15,0,6,0
"676",676,"BG017",4,2000,"kig",73,10,15,0,6,0
"677",677,"BG018",5,2000,"kig",73,10,15,0,6,0
"678",678,"BG026",6,2000,"kig",73,10,15,0,6,0
"679",679,"BG027",6,2000,"kig",73,10,15,0,6,0
"680",680,"BG029",6,2000,"kig",73,10,15,0,6,0
"681",681,"BG034",1,2000,"kig",73,10,15,0,6,0
"682",682,"BG036",7,2000,"kig",73,10,15,0,6,0
"683",683,"BG037",6,2000,"kig",73,10,15,0,6,0
"684",684,"BG038",6,2000,"kig",73,10,15,0,6,0
"685",685,"BG040",5,2000,"kig",73,10,15,0,6,0
"686",686,"BG041",6,2000,"kig",73,10,15,0,6,0
"687",687,"BG047",7,2000,"kig",73,10,15,0,6,0
"688",688,"BG048",5,2000,"kig",73,10,15,0,6,0
"689",689,"BG050",6,2000,"kig",73,10,15,0,6,0
"690",690,"BG055",5,2000,"kig",73,10,15,0,6,0
"691",691,"BG056",6,2000,"kig",73,10,15,0,6,0
"692",692,"BG058",6,2000,"kig",73,10,15,0,6,0
"693",693,"BG063",6,2000,"kig",73,10,15,0,6,0
"694",694,"BG066",6,2000,"kig",73,10,15,0,6,0
"695",695,"BG076",5,2000,"kig",73,10,15,0,6,0
"696",696,"BG077",6,2000,"kig",73,10,15,0,6,0
"697",697,"BG079",5,2000,"kig",73,10,15,0,6,0
"698",698,"BG080",5,2000,"kig",73,10,15,0,6,0
"699",699,"BG090",5,2000,"kig",73,10,15,0,6,0
"700",700,"BG097",4,2000,"kig",73,10,15,0,6,0
"701",701,"BG101",6,2000,"kig",73,10,15,0,6,0
"702",702,"BG102",4,2000,"kig",73,10,15,0,6,0
"703",703,"BG112",5,2000,"kig",73,10,15,0,6,0
"704",704,"MLS002",3,2000,"kig",73,10,15,0,6,0
"705",705,"MLS003",5,2000,"kig",73,10,15,0,6,0
"706",706,"MLS005",5,2000,"kig",73,10,15,0,6,0
"707",707,"MLS008",6,2000,"kig",73,10,15,0,6,0
"708",708,"MLS010",5,2000,"kig",73,10,15,0,6,0
"709",709,"MLS015",6,2000,"kig",73,10,15,0,6,0
"710",710,"MLS016",5,2000,"kig",73,10,15,0,6,0
"711",711,"MLS020",5,2000,"kig",73,10,15,0,6,0
"712",712,"MLS023",5,2000,"kig",73,10,15,0,6,0
"713",713,"MLS024",3,2000,"kig",73,10,15,0,6,0
"714",714,"MLS026",4,2000,"kig",73,10,15,0,6,0
"715",715,"MLS030",6,2000,"kig",73,10,15,0,6,0
"716",716,"MLS031",5,2000,"kig",73,10,15,0,6,0
"717",717,"MLS032",4,2000,"kig",73,10,15,0,6,0
"718",718,"MLS033",6,2000,"kig",73,10,15,0,6,0
"719",719,"MLS034",6,2000,"kig",73,10,15,0,6,0
"720",720,"MLS037",4,2000,"kig",73,10,15,0,6,0
"721",721,"MLS039",5,2000,"kig",73,10,15,0,6,0
"722",722,"MLS041",6,2000,"kig",73,10,15,0,6,0
"723",723,"MLS042",5,2000,"kig",73,10,15,0,6,0
"724",724,"MLS045",4,2000,"kig",73,10,15,0,6,0
"725",725,"MLS046",5,2000,"kig",73,10,15,0,6,0
"726",726,"MLS047",6,2000,"kig",73,10,15,0,6,0
"727",727,"MLS051",4,2000,"kig",73,10,15,0,6,0
"728",728,"MLS054",5,2000,"kig",73,10,15,0,6,0
"729",729,"MLS065",6,2000,"kig",73,10,15,0,6,0
"730",730,"MLS066",4,2000,"kig",73,10,15,0,6,0
"731",731,"MLS067",5,2000,"kig",73,10,15,0,6,0
"732",732,"MLS069",4,2000,"kig",73,10,15,0,6,0
"733",733,"MLS071",4,2000,"kig",73,10,15,0,6,0
"734",734,"MLS073",3,2000,"kig",73,10,15,0,6,0
"735",735,"MLS078",5,2000,"kig",73,10,15,0,6,0
"736",736,"MLS082",5,2000,"kig",73,10,15,0,6,0
"737",737,"MLS084",7,2000,"kig",73,10,15,0,6,0
"738",738,"TLM007",6,2000,"kig",73,10,15,0,6,0
"739",739,"TLM008",7,2000,"kig",73,10,15,0,6,0
"740",740,"TLM012",5,2000,"kig",73,10,15,0,6,0
"741",741,"TLM015",6,2000,"kig",73,10,15,0,6,0
"742",742,"TLM027",6,2000,"kig",73,10,15,0,6,0
"743",743,"TLM030",6,2000,"kig",73,10,15,0,6,0
"744",744,"TLM031",6,2000,"kig",73,10,15,0,6,0
"745",745,"TLM032",5,2000,"kig",73,10,15,0,6,0
"746",746,"TLM034",4,2000,"kig",73,10,15,0,6,0
"747",747,"TLM041",4,2000,"kig",73,10,15,0,6,0
"748",748,"TLM043",5,2000,"kig",73,10,15,0,6,0
"749",749,"TLM045",5,2000,"kig",73,10,15,0,6,0
"750",750,"TLM046",5,2000,"kig",73,10,15,0,6,0
"751",751,"TLM047",5,2000,"kig",73,10,15,0,6,0
"752",752,"TLM049",5,2000,"kig",73,10,15,0,6,0
"753",753,"TLM051",5,2000,"kig",73,10,15,0,6,0
"754",754,"TLM053",5,2000,"kig",73,10,15,0,6,0
"755",755,"TLM055",5,2000,"kig",73,10,15,0,6,0
"756",756,"TLM070",6,2000,"kig",73,10,15,0,6,0
"757",757,"TLM071",6,2000,"kig",73,10,15,0,6,0
"758",758,"TLM073",4,2000,"kig",73,10,15,0,6,0
"759",759,"TLM074",5,2000,"kig",73,10,15,0,6,0
"760",760,"TLM078",6,2000,"kig",73,10,15,0,6,0
"761",761,"TLM081",4,2000,"kig",73,10,15,0,6,0
"762",762,"TLM083",3,2000,"kig",73,10,15,0,6,0
"763",763,"TLM084",5,2000,"kig",73,10,15,0,6,0
"764",764,"TLM085",6,2000,"kig",73,10,15,0,6,0
"765",765,"TLM086",5,2000,"kig",73,10,15,0,6,0
"766",766,"TLM087",5,2000,"kig",73,10,15,0,6,0
"767",767,"TLM089",3,2000,"kig",73,10,15,0,6,0
"768",768,"TLM091",5,2000,"kig",73,10,15,0,6,0
"769",769,"TLM092",5,2000,"kig",73,10,15,0,6,0
"770",770,"TLM093",4,2000,"kig",73,10,15,0,6,0
"771",771,"TLM099",5,2000,"kig",73,10,15,0,6,0
"772",772,"TLM101",5,2000,"kig",73,10,15,0,6,0
"773",773,"TLM102",4,2000,"kig",73,10,15,0,6,0
"774",774,"TLM103",6,2000,"kig",73,10,15,0,6,0
"775",775,"TLM104",5,2000,"kig",73,10,15,0,6,0
"776",776,"TLM105",6,2000,"kig",73,10,15,0,6,0
"777",777,"TLM106",5,2000,"kig",73,10,15,0,6,0
"778",778,"TLM107",4,2000,"kig",73,10,15,0,6,0
"779",779,"TLM108",5,2000,"kig",73,10,15,0,6,0
"780",780,"TLM112",6,2000,"kig",73,10,15,0,6,0
"781",781,"TLM116",4,2000,"kig",73,10,15,0,6,0
"782",782,"TLM118",5,2000,"kig",73,10,15,0,6,0
"783",783,"TLM123",6,2000,"kig",73,10,15,0,6,0
"784",784,"TLM124",3,2000,"kig",73,10,15,0,6,0
"785",785,"DVS008",4,2001,"kig",0,10,0,0,11,3
"786",786,"DVS013",5,2001,"kig",0,10,0,0,11,3
"787",787,"DVS030",4,2001,"kig",0,10,0,0,11,3
"788",788,"DVS043",4,2001,"kig",0,10,0,0,11,3
"789",789,"DVS055",6,2001,"kig",0,10,0,0,11,3
"790",790,"DVS059",5,2001,"kig",0,10,0,0,11,3
"791",791,"DVS069",4,2001,"kig",0,10,0,0,11,3
"792",792,"DVS075",2,2001,"kig",0,10,0,0,11,3
"793",793,"DVS081",3,2001,"kig",0,10,0,0,11,3
"794",794,"HCW004",4,2001,"kig",0,10,0,0,11,3
"795",795,"HCW016",4,2001,"kig",0,10,0,0,11,3
"796",796,"HCW022",5,2001,"kig",0,10,0,0,11,3
"797",797,"HCW036",4,2001,"kig",0,10,0,0,11,3
"798",798,"HCW041",5,2001,"kig",0,10,0,0,11,3
"799",799,"HCW043",4,2001,"kig",0,10,0,0,11,3
"800",800,"HCW044",1,2001,"kig",0,10,0,0,11,3
"801",801,"HCW047",4,2001,"kig",0,10,0,0,11,3
"802",802,"HCW060",3,2001,"kig",0,10,0,0,11,3
"803",803,"MLW043",5,2001,"kig",0,10,0,0,11,3
"804",804,"MLW048",3,2001,"kig",0,10,0,0,11,3
"805",805,"MLW059",5,2001,"kig",0,10,0,0,11,3
"806",806,"MLW060",4,2001,"kig",0,10,0,0,11,3
"807",807,"MLW065",4,2001,"kig",0,10,0,0,11,3
"808",808,"MLW073",5,2001,"kig",0,10,0,0,11,3
"809",809,"MLW077",2,2001,"kig",0,10,0,0,11,3
"810",810,"CEF001",5,2002,"kig",51,18,19,0,14,2
"811",811,"CEF004",7,2002,"kig",51,18,19,0,14,2
"812",812,"CEF005",3,2002,"kig",51,18,19,0,14,2
"813",813,"CEF006",6,2002,"kig",51,18,19,0,14,2
"814",814,"CEF010",6,2002,"kig",51,18,19,0,14,2
"815",815,"CEF011",1,2002,"kig",51,18,19,0,14,2
"816",816,"CEF012",3,2002,"kig",51,18,19,0,14,2
"817",817,"CEF013",4,2002,"kig",51,18,19,0,14,2
"818",818,"CEF016",4,2002,"kig",51,18,19,0,14,2
"819",819,"CEF018",6,2002,"kig",51,18,19,0,14,2
"820",820,"CEF021",6,2002,"kig",51,18,19,0,14,2
"821",821,"CEF022",6,2002,"kig",51,18,19,0,14,2
"822",822,"HCW001",5,2002,"kig",51,18,19,0,14,2
"823",823,"HCW003",6,2002,"kig",51,18,19,0,14,2
"824",824,"HCW006",5,2002,"kig",51,18,19,0,14,2
"825",825,"HCW008",5,2002,"kig",51,18,19,0,14,2
"826",826,"HCW011",6,2002,"kig",51,18,19,0,14,2
"827",827,"HCW013",4,2002,"kig",51,18,19,0,14,2
"828",828,"HCW014",6,2002,"kig",51,18,19,0,14,2
"829",829,"HCW018",6,2002,"kig",51,18,19,0,14,2
"830",830,"HCW021",5,2002,"kig",51,18,19,0,14,2
"831",831,"HCW023",5,2002,"kig",51,18,19,0,14,2
"832",832,"HCW025",6,2002,"kig",51,18,19,0,14,2
"833",833,"HCW026",6,2002,"kig",51,18,19,0,14,2
"834",834,"HCW030",5,2002,"kig",51,18,19,0,14,2
"835",835,"HCW032",5,2002,"kig",51,18,19,0,14,2
"836",836,"HCW037",6,2002,"kig",51,18,19,0,14,2
"837",837,"HCW038",5,2002,"kig",51,18,19,0,14,2
"838",838,"HCW039",5,2002,"kig",51,18,19,0,14,2
"839",839,"HCW042",6,2002,"kig",51,18,19,0,14,2
"840",840,"HCW043",4,2002,"kig",51,18,19,0,14,2
"841",841,"HCW044",5,2002,"kig",51,18,19,0,14,2
"842",842,"HCW047",6,2002,"kig",51,18,19,0,14,2
"843",843,"HCW048",5,2002,"kig",51,18,19,0,14,2
"844",844,"HCW049",5,2002,"kig",51,18,19,0,14,2
"845",845,"HCW050",6,2002,"kig",51,18,19,0,14,2
"846",846,"HCW055",6,2002,"kig",51,18,19,0,14,2
"847",847,"HCW062",3,2002,"kig",51,18,19,0,14,2
"848",848,"HCW070",4,2002,"kig",51,18,19,0,14,2
"849",849,"HCW072",5,2002,"kig",51,18,19,0,14,2
"850",850,"HCW076",6,2002,"kig",51,18,19,0,14,2
"851",851,"HMW011",6,2002,"kig",51,18,19,0,14,2
"852",852,"HMW012",5,2002,"kig",51,18,19,0,14,2
"853",853,"HMW014",5,2002,"kig",51,18,19,0,14,2
"854",854,"HMW022",5,2002,"kig",51,18,19,0,14,2
"855",855,"HMW023",5,2002,"kig",51,18,19,0,14,2
"856",856,"HMW024",4,2002,"kig",51,18,19,0,14,2
"857",857,"HMW025",5,2002,"kig",51,18,19,0,14,2
"858",858,"HMW029",7,2002,"kig",51,18,19,0,14,2
"859",859,"HMW034",6,2002,"kig",51,18,19,0,14,2
"860",860,"HMW035",6,2002,"kig",51,18,19,0,14,2
"861",861,"HMW039",6,2002,"kig",51,18,19,0,14,2
"862",862,"HMW048",6,2002,"kig",51,18,19,0,14,2
"863",863,"HMW050",5,2002,"kig",51,18,19,0,14,2
"864",864,"HMW052",4,2002,"kig",51,18,19,0,14,2
"865",865,"HMW053",6,2002,"kig",51,18,19,0,14,2
"866",866,"HMW055",6,2002,"kig",51,18,19,0,14,2
"867",867,"HMW060",5,2002,"kig",51,18,19,0,14,2
"868",868,"HMW061",6,2002,"kig",51,18,19,0,14,2
"869",869,"HMW063",6,2002,"kig",51,18,19,0,14,2
"870",870,"HMW064",6,2002,"kig",51,18,19,0,14,2
"871",871,"HMW066",6,2002,"kig",51,18,19,0,14,2
"872",872,"HMW067",5,2002,"kig",51,18,19,0,14,2
"873",873,"HMW068",6,2002,"kig",51,18,19,0,14,2
