FirstFound,LastPresent,LastChecked,Fate,Freq,Init,NestAge,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,Nest
41,47,47,0,1,162,-22,1997,Kig,43,64,13,1,TLM104
20,39,39,0,1,154,-14,1997,Kig,43,64,13,1,WSK001
12,30,30,0,1,143,-3,1997,Kig,43,64,13,1,EFS045
1,1,8,1,1,138,2,1997,Kig,43,64,13,1,EFS003
4,18,24,1,1,141,-1,1997,Kig,43,64,13,1,EFS020
6,33,36,1,1,143,-3,1997,Kig,43,64,13,1,EFS023
10,10,17,1,1,147,-7,1997,Kig,43,64,13,1,EFS036
12,30,32,1,1,146,-6,1997,Kig,43,64,13,1,EFS044
14,26,31,1,1,142,-2,1997,Kig,43,64,13,1,EFS049
18,25,32,1,1,155,-15,1997,Kig,43,64,13,1,EFS057
18,18,25,1,1,152,-12,1997,Kig,43,64,13,1,EFS058
6,23,25,1,1,137,3,1997,Kig,43,64,13,1,GJH025
11,25,31,1,1,142,-2,1997,Kig,43,64,13,1,GJH042
14,28,33,1,1,148,-8,1997,Kig,43,64,13,1,GJH050
29,38,41,1,1,160,-20,1997,Kig,43,64,13,1,GJH064
19,19,26,1,1,153,-13,1997,Kig,43,64,13,1,MMB039
4,20,25,1,1,138,2,1997,Kig,43,64,13,1,TLM016
4,18,23,1,1,141,-1,1997,Kig,43,64,13,1,TLM018
7,25,28,1,1,141,-1,1997,Kig,43,64,13,1,TLM032
10,24,27,1,1,140,0,1997,Kig,43,64,13,1,TLM048
10,10,17,1,1,144,-4,1997,Kig,43,64,13,1,TLM055
15,36,37,1,1,152,-12,1997,Kig,43,64,13,1,TLM085
17,17,24,1,1,151,-11,1997,Kig,43,64,13,1,TLM091
19,33,36,1,1,150,-10,1997,Kig,43,64,13,1,TLM095
27,44,47,1,1,158,-18,1997,Kig,43,64,13,1,TLM100
13,41,41,0,1,147,-7,1997,Kig,43,64,13,1,TLM070
27,40,40,0,1,164,-15,1998,Kig,66,48,14,0,DAM001
28,32,32,0,1,155,-6,1998,Kig,66,48,14,0,DAM002
21,36,36,0,1,161,-12,1998,Kig,66,48,14,0,ECH001
21,33,33,0,1,148,1,1998,Kig,66,48,14,0,GJH001
19,32,32,0,1,152,-3,1998,Kig,66,48,14,0,GJH002
21,32,32,0,1,154,-5,1998,Kig,66,48,14,0,GJH003
21,31,31,0,1,154,-5,1998,Kig,66,48,14,0,GJH007
1,26,26,0,1,144,5,1998,Kig,66,48,14,0,KLW002
6,28,28,0,1,149,0,1998,Kig,66,48,14,0,KLW007
8,29,29,0,1,151,-2,1998,Kig,66,48,14,0,KLW012
8,29,29,0,1,151,-2,1998,Kig,66,48,14,0,KLW013
8,29,29,0,1,151,-2,1998,Kig,66,48,14,0,KLW014
9,27,27,0,1,146,3,1998,Kig,66,48,14,0,KLW017
10,33,33,0,1,156,-7,1998,Kig,66,48,14,0,KLW018
11,32,32,0,1,148,1,1998,Kig,66,48,14,0,KLW026
11,33,33,0,1,157,-8,1998,Kig,66,48,14,0,KLW028
12,25,25,0,1,149,0,1998,Kig,66,48,14,0,KLW030
13,31,31,0,1,156,-7,1998,Kig,66,48,14,0,KLW032
13,33,33,0,1,153,-4,1998,Kig,66,48,14,0,KLW033
13,26,26,0,1,150,-1,1998,Kig,66,48,14,0,KLW034
13,29,29,0,1,152,-3,1998,Kig,66,48,14,0,KLW035
14,27,27,0,1,151,-2,1998,Kig,66,48,14,0,KLW037
14,33,33,0,1,157,-8,1998,Kig,66,48,14,0,KLW039
16,23,23,0,1,143,6,1998,Kig,66,48,14,0,KLW042
16,30,30,0,1,156,-7,1998,Kig,66,48,14,0,KLW043
18,21,21,0,1,145,4,1998,Kig,66,48,14,0,KLW045
28,35,35,0,1,155,-6,1998,Kig,66,48,14,0,KLW052
23,37,37,0,1,160,-11,1998,Kig,66,48,14,0,RMA001
1,24,24,0,1,147,2,1998,Kig,66,48,14,0,TLM015
2,24,24,0,1,148,1,1998,Kig,66,48,14,0,TLM020
4,26,26,0,1,147,2,1998,Kig,66,48,14,0,TLM026
4,17,17,0,1,144,5,1998,Kig,66,48,14,0,TLM027
4,26,26,0,1,150,-1,1998,Kig,66,48,14,0,TLM030
4,25,25,0,1,150,-1,1998,Kig,66,48,14,0,TLM033
5,25,25,0,1,148,1,1998,Kig,66,48,14,0,TLM034
6,28,28,0,1,149,0,1998,Kig,66,48,14,0,TLM040
6,29,29,0,1,152,-3,1998,Kig,66,48,14,0,TLM042
6,28,28,0,1,152,-3,1998,Kig,66,48,14,0,TLM043
8,29,29,0,1,153,-4,1998,Kig,66,48,14,0,TLM045
8,29,29,0,1,154,-5,1998,Kig,66,48,14,0,TLM046
9,32,32,0,1,155,-6,1998,Kig,66,48,14,0,TLM056
9,28,28,0,1,154,-5,1998,Kig,66,48,14,0,TLM059
9,33,33,0,1,155,-6,1998,Kig,66,48,14,0,TLM060
9,30,30,0,1,155,-6,1998,Kig,66,48,14,0,TLM061
10,34,34,0,1,156,-7,1998,Kig,66,48,14,0,TLM067
10,26,26,0,1,149,0,1998,Kig,66,48,14,0,TLM068
10,29,29,0,1,153,-4,1998,Kig,66,48,14,0,TLM070
10,24,24,0,1,153,-4,1998,Kig,66,48,14,0,TLM073
11,27,27,0,1,154,-5,1998,Kig,66,48,14,0,TLM074
11,36,36,0,1,157,-8,1998,Kig,66,48,14,0,TLM077
11,24,24,0,1,156,-7,1998,Kig,66,48,14,0,TLM079
11,24,24,0,1,154,-5,1998,Kig,66,48,14,0,TLM080
12,31,31,0,1,155,-6,1998,Kig,66,48,14,0,TLM082
12,27,27,0,1,151,-2,1998,Kig,66,48,14,0,TLM083
12,26,26,0,1,151,-2,1998,Kig,66,48,14,0,TLM086
12,28,28,0,1,155,-6,1998,Kig,66,48,14,0,TLM089
13,31,31,0,1,156,-7,1998,Kig,66,48,14,0,TLM097
13,34,34,0,1,159,-10,1998,Kig,66,48,14,0,TLM098
13,25,25,0,1,150,-1,1998,Kig,66,48,14,0,TLM100
13,31,31,0,1,159,-10,1998,Kig,66,48,14,0,TLM102
13,30,30,0,1,150,-1,1998,Kig,66,48,14,0,TLM103
13,33,33,0,1,156,-7,1998,Kig,66,48,14,0,TLM104
13,26,26,0,1,150,-1,1998,Kig,66,48,14,0,TLM105
13,28,28,0,1,156,-7,1998,Kig,66,48,14,0,TLM106
13,33,33,0,1,156,-7,1998,Kig,66,48,14,0,TLM107
13,32,32,0,1,159,-10,1998,Kig,66,48,14,0,TLM109
14,34,34,0,1,160,-11,1998,Kig,66,48,14,0,TLM113
14,31,31,0,1,154,-5,1998,Kig,66,48,14,0,TLM117
14,35,35,0,1,160,-11,1998,Kig,66,48,14,0,TLM118
14,28,28,0,1,154,-5,1998,Kig,66,48,14,0,TLM123
15,28,28,0,1,155,-6,1998,Kig,66,48,14,0,TLM124
15,28,28,0,1,152,-3,1998,Kig,66,48,14,0,TLM126
16,32,32,0,1,155,-6,1998,Kig,66,48,14,0,TLM128
16,30,30,0,1,153,-4,1998,Kig,66,48,14,0,TLM135
16,30,30,0,1,153,-4,1998,Kig,66,48,14,0,TLM136
17,28,28,0,1,154,-5,1998,Kig,66,48,14,0,TLM140
17,39,39,0,1,160,-11,1998,Kig,66,48,14,0,TLM141
17,35,35,0,1,160,-11,1998,Kig,66,48,14,0,TLM142
17,35,35,0,1,160,-11,1998,Kig,66,48,14,0,TLM146
19,35,35,0,1,159,-10,1998,Kig,66,48,14,0,TLM153
19,33,33,0,1,156,-7,1998,Kig,66,48,14,0,TLM154
20,40,40,0,1,163,-14,1998,Kig,66,48,14,0,TLM157
20,32,32,0,1,157,-8,1998,Kig,66,48,14,0,TLM158
20,36,36,0,1,163,-14,1998,Kig,66,48,14,0,TLM159
20,32,32,0,1,157,-8,1998,Kig,66,48,14,0,TLM163
22,41,41,0,1,167,-18,1998,Kig,66,48,14,0,TLM165
22,26,26,0,1,149,0,1998,Kig,66,48,14,0,TLM167
22,37,37,0,1,162,-13,1998,Kig,66,48,14,0,TLM170
22,32,32,0,1,152,-3,1998,Kig,66,48,14,0,TLM171
22,32,32,0,1,152,-3,1998,Kig,66,48,14,0,TLM172
24,27,27,0,1,151,-2,1998,Kig,66,48,14,0,TLM174
25,33,33,0,1,158,-9,1998,Kig,66,48,14,0,TLM175
26,32,32,0,1,156,-7,1998,Kig,66,48,14,0,TLM176
27,33,33,0,1,156,-7,1998,Kig,66,48,14,0,TLM177
31,39,39,0,1,164,-15,1998,Kig,66,48,14,0,TLM178
16,16,26,1,1,156,-7,1998,Kig,66,48,14,0,KLW041
17,17,27,1,1,154,-5,1998,Kig,66,48,14,0,KLW044
3,13,19,1,1,149,0,1998,Kig,66,48,14,0,TLM021
10,20,28,1,1,156,-7,1998,Kig,66,48,14,0,TLM062
11,21,24,1,1,148,1,1998,Kig,66,48,14,0,TLM078
13,13,23,1,1,156,-7,1998,Kig,66,48,14,0,TLM094
13,13,23,1,1,159,-10,1998,Kig,66,48,14,0,TLM095
13,29,32,1,1,153,-4,1998,Kig,66,48,14,0,TLM096
14,14,24,1,1,151,-2,1998,Kig,66,48,14,0,TLM112
21,35,38,1,1,161,-12,1998,Kig,66,48,14,0,TLM164
22,34,37,1,1,159,-10,1998,Kig,66,48,14,0,TLM166
22,22,32,1,1,162,-13,1998,Kig,66,48,14,0,TLM169
10,30,30,0,1,158,-7,1999,Kig,60,58,19,0,CLR002
11,22,22,0,1,150,1,1999,Kig,60,58,19,0,CLR006
11,34,34,0,1,159,-8,1999,Kig,60,58,19,0,CLR007
13,35,35,0,1,161,-10,1999,Kig,60,58,19,0,CLR015
14,35,35,0,1,162,-11,1999,Kig,60,58,19,0,CLR033
15,18,18,0,1,144,7,1999,Kig,60,58,19,0,CLR034
15,27,27,0,1,152,-1,1999,Kig,60,58,19,0,CLR036
16,31,31,0,1,158,-7,1999,Kig,60,58,19,0,CLR048
17,37,37,0,1,165,-14,1999,Kig,60,58,19,0,CLR057
1,23,23,0,1,149,2,1999,Kig,60,58,19,0,GJH002
2,25,25,0,1,150,1,1999,Kig,60,58,19,0,GJH005
4,28,28,0,1,152,-1,1999,Kig,60,58,19,0,GJH009
6,32,32,0,1,154,-3,1999,Kig,60,58,19,0,GJH020
8,24,24,0,1,153,-2,1999,Kig,60,58,19,0,GJH027
8,27,27,0,1,153,-2,1999,Kig,60,58,19,0,GJH028
8,22,22,0,1,147,4,1999,Kig,60,58,19,0,GJH034
8,27,27,0,1,153,-2,1999,Kig,60,58,19,0,GJH035
10,22,22,0,1,152,-1,1999,Kig,60,58,19,0,GJH045
11,27,27,0,1,152,-1,1999,Kig,60,58,19,0,GJH052
11,33,33,0,1,159,-8,1999,Kig,60,58,19,0,GJH056
11,30,30,0,1,155,-4,1999,Kig,60,58,19,0,GJH057
11,35,35,0,1,159,-8,1999,Kig,60,58,19,0,GJH058
12,32,32,0,1,160,-9,1999,Kig,60,58,19,0,GJH060
12,33,33,0,1,157,-6,1999,Kig,60,58,19,0,GJH062
12,26,26,0,1,154,-3,1999,Kig,60,58,19,0,GJH063
13,32,32,0,1,158,-7,1999,Kig,60,58,19,0,GJH069
13,30,30,0,1,155,-4,1999,Kig,60,58,19,0,GJH074
13,25,25,0,1,145,6,1999,Kig,60,58,19,0,GJH075
13,33,33,0,1,158,-7,1999,Kig,60,58,19,0,GJH076
14,28,28,0,1,149,2,1999,Kig,60,58,19,0,GJH077
14,30,30,0,1,156,-5,1999,Kig,60,58,19,0,GJH081
16,32,32,0,1,158,-7,1999,Kig,60,58,19,0,GJH089
16,35,35,0,1,161,-10,1999,Kig,60,58,19,0,GJH090
17,23,23,0,1,146,5,1999,Kig,60,58,19,0,GJH096
17,31,31,0,1,152,-1,1999,Kig,60,58,19,0,GJH098
17,34,34,0,1,159,-8,1999,Kig,60,58,19,0,GJH100
23,35,35,0,1,158,-7,1999,Kig,60,58,19,0,GJH114
24,25,25,0,1,151,0,1999,Kig,60,58,19,0,GJH117
23,30,30,0,1,152,-1,1999,Kig,60,58,19,0,PD001
1,26,26,0,1,149,2,1999,Kig,60,58,19,0,TLM003
1,23,23,0,1,146,5,1999,Kig,60,58,19,0,TLM006
2,25,25,0,1,150,1,1999,Kig,60,58,19,0,TLM014
2,24,24,0,1,150,1,1999,Kig,60,58,19,0,TLM015
4,26,26,0,1,149,2,1999,Kig,60,58,19,0,TLM024
4,26,26,0,1,152,-1,1999,Kig,60,58,19,0,TLM026
4,27,27,0,1,152,-1,1999,Kig,60,58,19,0,TLM028
5,27,27,0,1,153,-2,1999,Kig,60,58,19,0,TLM038
6,32,32,0,1,154,-3,1999,Kig,60,58,19,0,TLM044
8,30,30,0,1,156,-5,1999,Kig,60,58,19,0,TLM050
8,31,31,0,1,156,-5,1999,Kig,60,58,19,0,TLM051
8,30,30,0,1,156,-5,1999,Kig,60,58,19,0,TLM054
8,30,30,0,1,156,-5,1999,Kig,60,58,19,0,TLM055
8,30,30,0,1,156,-5,1999,Kig,60,58,19,0,TLM057
8,24,24,0,1,153,-2,1999,Kig,60,58,19,0,TLM061
9,25,25,0,1,151,0,1999,Kig,60,58,19,0,TLM063
9,31,31,0,1,154,-3,1999,Kig,60,58,19,0,TLM064
9,29,29,0,1,157,-6,1999,Kig,60,58,19,0,TLM069
9,34,34,0,1,157,-6,1999,Kig,60,58,19,0,TLM073
9,25,25,0,1,154,-3,1999,Kig,60,58,19,0,TLM075
11,35,35,0,1,159,-8,1999,Kig,60,58,19,0,TLM081
11,30,30,0,1,159,-8,1999,Kig,60,58,19,0,TLM082
11,32,32,0,1,159,-8,1999,Kig,60,58,19,0,TLM083
11,23,23,0,1,152,-1,1999,Kig,60,58,19,0,TLM084
12,33,33,0,1,160,-9,1999,Kig,60,58,19,0,TLM087
12,33,33,0,1,160,-9,1999,Kig,60,58,19,0,TLM089
12,33,33,0,1,160,-9,1999,Kig,60,58,19,0,TLM090
12,31,31,0,1,157,-6,1999,Kig,60,58,19,0,TLM091
13,27,27,0,1,152,-1,1999,Kig,60,58,19,0,TLM093
13,35,35,0,1,161,-10,1999,Kig,60,58,19,0,TLM094
13,34,34,0,1,161,-10,1999,Kig,60,58,19,0,TLM095
13,35,35,0,1,161,-10,1999,Kig,60,58,19,0,TLM097
14,29,29,0,1,156,-5,1999,Kig,60,58,19,0,TLM099
14,28,28,0,1,153,-2,1999,Kig,60,58,19,0,TLM100
14,30,30,0,1,156,-5,1999,Kig,60,58,19,0,TLM101
14,32,32,0,1,159,-8,1999,Kig,60,58,19,0,TLM104
15,28,28,0,1,154,-3,1999,Kig,60,58,19,0,TLM106
16,38,38,0,1,164,-13,1999,Kig,60,58,19,0,TLM119
16,30,30,0,1,158,-7,1999,Kig,60,58,19,0,TLM120
17,32,32,0,1,156,-5,1999,Kig,60,58,19,0,TLM123
17,31,31,0,1,159,-8,1999,Kig,60,58,19,0,TLM128
17,31,31,0,1,156,-5,1999,Kig,60,58,19,0,TLM130
17,34,34,0,1,159,-8,1999,Kig,60,58,19,0,TLM131
20,43,43,0,1,168,-17,1999,Kig,60,58,19,0,TLM135
20,33,33,0,1,159,-8,1999,Kig,60,58,19,0,TLM136
20,39,39,0,1,167,-16,1999,Kig,60,58,19,0,TLM140
20,40,40,0,1,167,-16,1999,Kig,60,58,19,0,TLM141
21,34,34,0,1,163,-12,1999,Kig,60,58,19,0,TLM147
26,33,33,0,1,158,-7,1999,Kig,60,58,19,0,TLM161
27,42,42,0,1,169,-18,1999,Kig,60,58,19,0,TLM164
15,15,25,1,1,163,-12,1999,Kig,60,58,19,0,CLR043
6,6,16,1,1,151,0,1999,Kig,60,58,19,0,GJH019
6,6,26,1,1,154,-3,1999,Kig,60,58,19,0,GJH025
6,6,16,1,1,154,-3,1999,Kig,60,58,19,0,GJH026
10,10,30,1,1,158,-7,1999,Kig,60,58,19,0,GJH041
11,31,35,1,1,156,-5,1999,Kig,60,58,19,0,GJH051
11,27,29,1,1,153,-2,1999,Kig,60,58,19,0,GJH054
13,13,23,1,1,155,-4,1999,Kig,60,58,19,0,GJH066
15,15,25,1,1,163,-12,1999,Kig,60,58,19,0,GJH087
17,22,23,1,1,146,5,1999,Kig,60,58,19,0,GJH093
23,31,33,1,1,155,-4,1999,Kig,60,58,19,0,GJH111
28,37,43,1,1,176,-25,1999,Kig,60,58,19,0,GJH120
1,1,11,1,1,146,5,1999,Kig,60,58,19,0,TLM002
3,3,13,1,1,151,0,1999,Kig,60,58,19,0,TLM020
4,24,30,1,1,152,-1,1999,Kig,60,58,19,0,TLM029
5,15,24,1,1,153,-2,1999,Kig,60,58,19,0,TLM034
5,5,15,1,1,153,-2,1999,Kig,60,58,19,0,TLM035
5,5,25,1,1,153,-2,1999,Kig,60,58,19,0,TLM037
5,5,25,1,1,153,-2,1999,Kig,60,58,19,0,TLM040
6,26,32,1,1,154,-3,1999,Kig,60,58,19,0,TLM042
6,6,26,1,1,154,-3,1999,Kig,60,58,19,0,TLM045
11,11,21,1,1,159,-8,1999,Kig,60,58,19,0,TLM080
14,14,24,1,1,162,-11,1999,Kig,60,58,19,0,TLM102
15,15,25,1,1,156,-5,1999,Kig,60,58,19,0,TLM113
17,17,28,1,1,156,-5,1999,Kig,60,58,19,0,TLM125
17,28,33,1,1,162,-11,1999,Kig,60,58,19,0,TLM126
17,28,31,1,1,156,-5,1999,Kig,60,58,19,0,TLM127
17,30,33,1,1,156,-5,1999,Kig,60,58,19,0,TLM129
21,21,31,1,1,163,-12,1999,Kig,60,58,19,0,TLM148
24,24,31,1,1,172,-21,1999,Kig,60,58,19,0,TLM157
30,40,45,1,1,169,-18,1999,Kig,60,58,19,0,TLM166
22,31,31,0,1,164,-13,1999,Kig,60,58,19,0,AQ001
24,34,34,0,1,166,-15,1999,Kig,60,58,19,0,GJH115
8,28,28,0,1,154,-3,1999,Kig,60,58,19,0,TLM059
9,19,19,0,1,151,0,1999,Kig,60,58,19,0,TLM067
9,29,29,0,1,156,-5,1999,Kig,60,58,19,0,TLM068
9,29,29,0,1,157,-6,1999,Kig,60,58,19,0,TLM071
31,46,46,0,1,170,-19,1999,Kig,60,58,19,0,TLM168
15,30,30,0,1,155,-3,2000,Kig,77,30,11,0,MLS060
3,27,27,0,1,152,0,2000,Kig,77,30,11,0,BG011
1,25,25,0,1,147,5,2000,Kig,77,30,11,0,BG005
3,26,26,0,1,149,3,2000,Kig,77,30,11,0,BG008
5,26,26,0,1,151,1,2000,Kig,77,30,11,0,BG016
5,22,22,0,1,154,-2,2000,Kig,77,30,11,0,BG017
5,26,26,0,1,154,-2,2000,Kig,77,30,11,0,BG018
6,31,31,0,1,155,-3,2000,Kig,77,30,11,0,BG026
6,22,22,0,1,149,3,2000,Kig,77,30,11,0,BG027
6,30,30,0,1,155,-3,2000,Kig,77,30,11,0,BG029
8,28,28,0,1,154,-2,2000,Kig,77,30,11,0,BG036
8,31,31,0,1,157,-5,2000,Kig,77,30,11,0,BG037
8,28,28,0,1,154,-2,2000,Kig,77,30,11,0,BG038
8,30,30,0,1,154,-2,2000,Kig,77,30,11,0,BG047
8,28,28,0,1,154,-2,2000,Kig,77,30,11,0,BG048
9,28,28,0,1,152,0,2000,Kig,77,30,11,0,BG050
9,28,28,0,1,155,-3,2000,Kig,77,30,11,0,BG055
9,28,28,0,1,155,-3,2000,Kig,77,30,11,0,BG056
10,26,26,0,1,153,-1,2000,Kig,77,30,11,0,BG058
10,22,22,0,1,150,2,2000,Kig,77,30,11,0,BG063
11,27,27,0,1,154,-2,2000,Kig,77,30,11,0,BG066
12,32,32,0,1,152,0,2000,Kig,77,30,11,0,BG076
12,24,24,0,1,152,0,2000,Kig,77,30,11,0,BG077
12,27,27,0,1,155,-3,2000,Kig,77,30,11,0,BG079
12,30,30,0,1,158,-6,2000,Kig,77,30,11,0,BG080
14,34,34,0,1,160,-8,2000,Kig,77,30,11,0,BG090
17,32,32,0,1,157,-5,2000,Kig,77,30,11,0,BG101
17,33,33,0,1,159,-7,2000,Kig,77,30,11,0,BG102
26,31,31,0,1,155,-3,2000,Kig,77,30,11,0,BG112
1,27,27,0,1,150,2,2000,Kig,77,30,11,0,MLS002
1,23,23,0,1,147,5,2000,Kig,77,30,11,0,MLS003
3,26,26,0,1,149,3,2000,Kig,77,30,11,0,MLS005
4,21,21,0,1,144,8,2000,Kig,77,30,11,0,MLS008
4,26,26,0,1,153,-1,2000,Kig,77,30,11,0,MLS010
5,29,29,0,1,151,1,2000,Kig,77,30,11,0,MLS015
5,30,30,0,1,151,1,2000,Kig,77,30,11,0,MLS016
9,23,23,0,1,149,3,2000,Kig,77,30,11,0,MLS020
9,24,24,0,1,149,3,2000,Kig,77,30,11,0,MLS023
9,33,33,0,1,155,-3,2000,Kig,77,30,11,0,MLS024
10,32,32,0,1,156,-4,2000,Kig,77,30,11,0,MLS026
10,29,29,0,1,153,-1,2000,Kig,77,30,11,0,MLS030
10,22,22,0,1,156,-4,2000,Kig,77,30,11,0,MLS032
11,23,23,0,1,151,1,2000,Kig,77,30,11,0,MLS033
11,23,23,0,1,151,1,2000,Kig,77,30,11,0,MLS034
11,30,30,0,1,157,-5,2000,Kig,77,30,11,0,MLS037
12,24,24,0,1,150,2,2000,Kig,77,30,11,0,MLS042
12,28,28,0,1,155,-3,2000,Kig,77,30,11,0,MLS045
12,33,33,0,1,158,-6,2000,Kig,77,30,11,0,MLS046
12,26,26,0,1,152,0,2000,Kig,77,30,11,0,MLS047
13,29,29,0,1,156,-4,2000,Kig,77,30,11,0,MLS051
13,26,26,0,1,153,-1,2000,Kig,77,30,11,0,MLS054
15,25,25,0,1,148,4,2000,Kig,77,30,11,0,MLS065
15,36,36,0,1,161,-9,2000,Kig,77,30,11,0,MLS066
16,33,33,0,1,156,-4,2000,Kig,77,30,11,0,MLS067
17,28,28,0,1,150,2,2000,Kig,77,30,11,0,MLS071
19,28,28,0,1,152,0,2000,Kig,77,30,11,0,MLS078
23,37,37,0,1,163,-11,2000,Kig,77,30,11,0,MLS082
24,26,26,0,1,153,-1,2000,Kig,77,30,11,0,MLS084
1,27,27,0,1,150,2,2000,Kig,77,30,11,0,TLM007
3,29,29,0,1,152,0,2000,Kig,77,30,11,0,TLM012
3,26,26,0,1,152,0,2000,Kig,77,30,11,0,TLM015
5,28,28,0,1,154,-2,2000,Kig,77,30,11,0,TLM027
5,27,27,0,1,154,-2,2000,Kig,77,30,11,0,TLM030
5,29,29,0,1,154,-2,2000,Kig,77,30,11,0,TLM031
5,22,22,0,1,150,2,2000,Kig,77,30,11,0,TLM032
6,27,27,0,1,149,3,2000,Kig,77,30,11,0,TLM034
7,23,23,0,1,149,3,2000,Kig,77,30,11,0,TLM041
7,32,32,0,1,156,-4,2000,Kig,77,30,11,0,TLM043
7,30,30,0,1,156,-4,2000,Kig,77,30,11,0,TLM045
7,24,24,0,1,149,3,2000,Kig,77,30,11,0,TLM046
7,24,24,0,1,152,0,2000,Kig,77,30,11,0,TLM047
7,29,29,0,1,156,-4,2000,Kig,77,30,11,0,TLM049
8,37,37,0,1,157,-5,2000,Kig,77,30,11,0,TLM053
8,20,20,0,1,153,-1,2000,Kig,77,30,11,0,TLM055
8,20,20,0,1,157,-5,2000,Kig,77,30,11,0,TLM070
8,26,26,0,1,156,-4,2000,Kig,77,30,11,0,TLM071
10,30,30,0,1,159,-7,2000,Kig,77,30,11,0,TLM073
10,29,29,0,1,156,-4,2000,Kig,77,30,11,0,TLM074
10,26,26,0,1,159,-7,2000,Kig,77,30,11,0,TLM078
11,35,35,0,1,160,-8,2000,Kig,77,30,11,0,TLM081
11,24,24,0,1,151,1,2000,Kig,77,30,11,0,TLM083
11,29,29,0,1,157,-5,2000,Kig,77,30,11,0,TLM084
11,32,32,0,1,159,-7,2000,Kig,77,30,11,0,TLM087
12,33,33,0,1,158,-6,2000,Kig,77,30,11,0,TLM091
12,24,24,0,1,155,-3,2000,Kig,77,30,11,0,TLM093
12,24,24,0,1,155,-3,2000,Kig,77,30,11,0,TLM099
12,25,25,0,1,155,-3,2000,Kig,77,30,11,0,TLM101
12,24,24,0,1,158,-6,2000,Kig,77,30,11,0,TLM102
12,28,28,0,1,155,-3,2000,Kig,77,30,11,0,TLM103
13,34,34,0,1,162,-10,2000,Kig,77,30,11,0,TLM104
13,29,29,0,1,159,-7,2000,Kig,77,30,11,0,TLM105
13,34,34,0,1,161,-9,2000,Kig,77,30,11,0,TLM106
13,32,32,0,1,159,-7,2000,Kig,77,30,11,0,TLM107
13,34,34,0,1,161,-9,2000,Kig,77,30,11,0,TLM108
14,26,26,0,1,154,-2,2000,Kig,77,30,11,0,TLM112
15,29,29,0,1,155,-3,2000,Kig,77,30,11,0,TLM116
16,28,28,0,1,159,-7,2000,Kig,77,30,11,0,TLM118
25,38,38,0,1,165,-13,2000,Kig,77,30,11,0,TLM123
12,24,24,0,1,152,0,2000,Kig,77,30,11,0,TLM092
3,3,13,1,1,149,3,2000,Kig,77,30,11,0,BG010
6,6,16,1,1,155,-3,2000,Kig,77,30,11,0,BG022
6,16,26,1,1,155,-3,2000,Kig,77,30,11,0,BG034
8,28,30,1,1,157,-5,2000,Kig,77,30,11,0,BG040
8,8,18,1,1,157,-5,2000,Kig,77,30,11,0,BG043
17,17,27,1,1,157,-5,2000,Kig,77,30,11,0,BG097
4,4,14,1,1,153,-1,2000,Kig,77,30,11,0,MLS011
12,12,22,1,1,152,0,2000,Kig,77,30,11,0,MLS039
12,12,22,1,1,155,-3,2000,Kig,77,30,11,0,MLS041
17,30,32,1,1,157,-5,2000,Kig,77,30,11,0,MLS069
17,27,36,1,1,163,-11,2000,Kig,77,30,11,0,MLS073
2,2,12,1,1,148,4,2000,Kig,77,30,11,0,TLM008
3,3,13,1,1,152,0,2000,Kig,77,30,11,0,TLM014
7,23,25,1,1,149,3,2000,Kig,77,30,11,0,TLM051
11,11,21,1,1,157,-5,2000,Kig,77,30,11,0,TLM085
10,22,25,1,1,150,2,2000,Kig,77,30,11,0,MLS031
36,38,38,0,1,169,-17,2000,Kig,77,30,11,0,TLM124
19,30,30,0,1,157,-5,2001,Kig,0,110,12,2,DVS075
19,25,25,0,1,152,0,2001,Kig,0,110,12,2,DVS081
14,27,27,0,1,154,-2,2001,Kig,0,110,12,2,HCW036
15,15,24,1,1,155,-3,2001,Kig,0,110,12,2,DVS008
7,7,17,1,1,156,-4,2001,Kig,0,110,12,2,DVS027
12,12,15,1,1,155,-3,2001,Kig,0,110,12,2,DVS043
15,15,24,1,1,155,-3,2001,Kig,0,110,12,2,DVS055
15,15,24,1,1,155,-3,2001,Kig,0,110,12,2,DVS059
18,20,21,1,1,148,4,2001,Kig,0,110,12,2,DVS069
1,1,12,1,1,147,5,2001,Kig,0,110,12,2,HCW004
4,4,16,1,1,153,-1,2001,Kig,0,110,12,2,HCW012
6,6,16,1,1,152,0,2001,Kig,0,110,12,2,HCW016
7,17,19,1,1,153,-1,2001,Kig,0,110,12,2,HCW022
8,8,18,1,1,157,-5,2001,Kig,0,110,12,2,HCW023
9,9,19,1,1,158,-6,2001,Kig,0,110,12,2,HCW032
11,11,19,1,1,160,-8,2001,Kig,0,110,12,2,HCW034
14,14,19,1,1,157,-5,2001,Kig,0,110,12,2,HCW041
15,15,31,1,1,158,-6,2001,Kig,0,110,12,2,HCW043
15,15,27,1,1,158,-6,2001,Kig,0,110,12,2,HCW047
19,19,29,1,1,165,-13,2001,Kig,0,110,12,2,HCW060
4,4,16,1,1,153,-1,2001,Kig,0,110,12,2,MLW014
8,8,18,1,1,157,-5,2001,Kig,0,110,12,2,MLW030
10,10,15,1,1,159,-7,2001,Kig,0,110,12,2,MLW038
12,20,25,1,1,155,-3,2001,Kig,0,110,12,2,MLW043
14,14,24,1,1,154,-2,2001,Kig,0,110,12,2,MLW048
