Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw
MLW026,6,27,27,0,1,151,-3,2005,kig,25,61,13,4,0,1,5,3
MLW051,17,29,29,0,1,162,-14,2005,kig,25,61,13,4,0,1,5,3
MLW055,22,29,29,0,1,158,-10,2005,kig,25,61,13,4,0,1,5,3
MLW057,24,32,32,0,1,153,-5,2005,kig,25,61,13,4,0,1,5,3
SEA024,14,27,27,0,1,156,-8,2005,kig,25,61,13,4,0,1,5,3
TJO001,1,16,16,0,1,141,7,2005,kig,25,61,13,4,0,1,5,3
TJO023,5,11,11,0,1,147,1,2005,kig,25,61,13,4,0,1,5,3
TJO042,7,28,28,0,1,152,-4,2005,kig,25,61,13,4,0,1,5,3
TJO045,19,31,31,0,1,148,0,2005,kig,25,61,13,4,0,1,5,3
TRJ011,3,24,24,0,1,145,3,2005,kig,25,61,13,4,0,1,5,3
TRJ037,6,24,24,0,1,149,-1,2005,kig,25,61,13,4,0,1,5,3
TRJ063,12,29,29,0,1,154,-6,2005,kig,25,61,13,4,0,1,5,3
TRJ065,13,32,32,0,1,157,-9,2005,kig,25,61,13,4,0,1,5,3
TRJ066,13,31,31,0,1,157,-9,2005,kig,25,61,13,4,0,1,5,3
BCL002,3,24,24,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
BCL013,5,26,26,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
BCL017,6,28,28,0,1,150,1,2006,kig,79,34,11,0,10,1,8,3
BCL025,8,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
BCL026,8,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
BCL029,9,32,32,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
BCL030,9,28,28,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
BCL033,9,30,30,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
BCL040,9,31,31,0,1,159,-8,2006,kig,79,34,11,0,10,1,8,3
BCL042,12,34,34,0,1,162,-11,2006,kig,79,34,11,0,10,1,8,3
BCL043,12,27,27,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
BCL044,12,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
BCL045,12,26,26,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
BCL050,16,23,23,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
BCL052,16,28,28,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
BCL053,16,28,28,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
BCL055,16,25,25,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
BCL056,16,30,30,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
BCL060,17,36,36,0,1,161,-10,2006,kig,79,34,11,0,10,1,8,3
BCL062,17,27,27,0,1,158,-7,2006,kig,79,34,11,0,10,1,8,3
BCL072,25,30,30,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
DCP021,3,25,25,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
DCP022,4,26,26,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
DCP024,6,27,27,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
DCP027,6,32,32,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
DCP031,8,29,29,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
DCP035,9,29,29,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
DCP036,9,34,34,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP037,9,30,30,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
DCP038,9,32,32,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP039,13,33,33,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
DCP041,12,27,27,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
DCP045,15,27,27,0,1,147,4,2006,kig,79,34,11,0,10,1,8,3
DCP048,17,28,28,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
DCP049,17,32,32,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
DCP050,18,33,33,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
DCP051,18,35,35,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP052,18,30,30,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
DCP053,18,34,34,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP055,18,33,33,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP057,19,33,33,0,1,158,-7,2006,kig,79,34,11,0,10,1,8,3
DCP062,27,30,30,0,1,158,-7,2006,kig,79,34,11,0,10,1,8,3
GPL008,1,25,25,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
GPL033,3,22,22,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
GPL037,4,26,26,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
GPL041,6,28,28,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL059,7,21,21,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
GPL064,8,26,26,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
GPL068,8,27,27,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
GPL070,9,28,28,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL071,9,29,29,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL073,9,22,22,0,1,150,1,2006,kig,79,34,11,0,10,1,8,3
GPL075,12,25,25,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
GPL076,15,21,21,0,1,147,4,2006,kig,79,34,11,0,10,1,8,3
GPL078,16,32,32,0,1,161,-10,2006,kig,79,34,11,0,10,1,8,3
GPL080,16,32,32,0,1,161,-10,2006,kig,79,34,11,0,10,1,8,3
GPL081,16,28,28,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
GPL082,16,32,32,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
GPL084,16,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
GPL089,17,21,21,0,1,147,4,2006,kig,79,34,11,0,10,1,8,3
GPL092,18,32,32,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL094,19,28,28,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL095,21,22,22,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
GPL096,21,31,31,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
GPL100,25,26,26,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
GPL102,25,35,35,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
JJR026,4,24,24,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
JJR029,4,30,30,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
JJR030,6,24,24,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR041,7,27,27,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
JJR043,8,28,28,0,1,150,1,2006,kig,79,34,11,0,10,1,8,3
JJR044,8,30,30,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
JJR047,8,28,28,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
JJR048,8,28,28,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
JJR052,9,30,30,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
JJR053,9,29,29,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
JJR055,9,32,32,0,1,159,-8,2006,kig,79,34,11,0,10,1,8,3
JJR059,11,27,27,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR063,12,30,30,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
JJR064,12,28,28,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR065,12,35,35,0,1,160,-9,2006,kig,79,34,11,0,10,1,8,3
JJR066,12,30,30,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
JJR070,16,33,33,0,1,158,-7,2006,kig,79,34,11,0,10,1,8,3
JJR072,16,29,29,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
JJR074,17,33,33,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
JJR076,17,26,26,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
JJR077,17,38,38,0,1,159,-8,2006,kig,79,34,11,0,10,1,8,3
JJR079,17,23,23,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
JJR083,18,30,30,0,1,150,1,2006,kig,79,34,11,0,10,1,8,3
JJR084,19,28,28,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
JJR085,19,31,31,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR088,20,27,27,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
JJR093,21,35,35,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
JJR095,24,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
JJR096,25,29,29,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
MSS024,3,32,32,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
MSS027,3,26,26,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
MSS028,3,26,26,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
MSS029,4,28,28,0,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
MSS031,6,33,33,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS032,18,27,27,0,1,150,1,2006,kig,79,34,11,0,10,1,8,3
MSS035,6,30,30,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS040,19,27,27,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
MSS041,7,27,27,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
MSS044,8,30,30,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
MSS046,9,27,27,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS048,9,33,33,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS049,9,32,32,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS050,9,29,29,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS051,11,26,26,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
MSS052,13,27,27,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS053,15,27,27,0,1,146,5,2006,kig,79,34,11,0,10,1,8,3
MSS057,16,30,30,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
MSS063,17,28,28,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
MSS065,17,35,35,0,1,159,-8,2006,kig,79,34,11,0,10,1,8,3
MSS066,18,33,33,0,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
MSS067,18,33,33,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS068,18,32,32,0,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS073,19,29,29,0,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
MSS076,22,31,31,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS078,24,30,30,0,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
MSS079,34,35,35,0,1,161,-10,2006,kig,79,34,11,0,10,1,8,3
PLF083,23,28,28,0,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
BCL007,4,23,28,1,1,148,3,2006,kig,79,34,11,0,10,1,8,3
BCL010,4,4,17,1,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
BCL015,6,6,17,1,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
BCL022,7,19,23,1,1,148,3,2006,kig,79,34,11,0,10,1,8,3
BCL037,9,9,21,1,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
BCL049,15,15,22,1,1,165,-14,2006,kig,79,34,11,0,10,1,8,3
BCL051,16,22,28,1,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
BCL057,16,22,30,1,1,159,-8,2006,kig,79,34,11,0,10,1,8,3
BCL065,18,18,25,1,1,156,-5,2006,kig,79,34,11,0,10,1,8,3
DCP030,7,19,24,1,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
DCP042,12,31,33,1,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
DCP047,16,16,22,1,1,161,-10,2006,kig,79,34,11,0,10,1,8,3
GPL042,6,6,18,1,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
GPL061,8,8,20,1,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
GPL077,15,15,24,1,1,160,-9,2006,kig,79,34,11,0,10,1,8,3
GPL088,17,17,24,1,1,164,-13,2006,kig,79,34,11,0,10,1,8,3
JJR042,7,7,19,1,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
JJR045,8,8,20,1,1,153,-2,2006,kig,79,34,11,0,10,1,8,3
JJR054,9,21,29,1,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR057,9,9,21,1,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
JJR087,19,19,25,1,1,151,0,2006,kig,79,34,11,0,10,1,8,3
JJR097,29,29,31,1,1,177,-26,2006,kig,79,34,11,0,10,1,8,3
MSS030,4,17,24,1,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
MSS037,6,18,25,1,1,154,-3,2006,kig,79,34,11,0,10,1,8,3
MSS038,7,7,19,1,1,152,-1,2006,kig,79,34,11,0,10,1,8,3
MSS043,7,7,19,1,1,155,-4,2006,kig,79,34,11,0,10,1,8,3
MSS045,9,9,21,1,1,157,-6,2006,kig,79,34,11,0,10,1,8,3
MSS064,17,17,23,1,1,158,-7,2006,kig,79,34,11,0,10,1,8,3
MSS072,19,19,27,1,1,167,-16,2006,kig,79,34,11,0,10,1,8,3
BCL011,5,25,25,0,1,151,0,2006,kig,79,34,11,0,10,1,8,3
BCL069,21,36,36,0,1,162,-11,2006,kig,79,34,11,0,10,1,8,3
BCL070,21,36,36,0,1,171,-20,2006,kig,79,34,11,0,10,1,8,3
BCL071,21,38,38,0,1,164,-13,2006,kig,79,34,11,0,10,1,8,3
BCL073,30,39,39,0,1,166,-15,2006,kig,79,34,11,0,10,1,8,3
DCP058,20,35,35,0,1,168,-17,2006,kig,79,34,11,0,10,1,8,3
DCP060,20,35,35,0,1,165,-14,2006,kig,79,34,11,0,10,1,8,3
GPL091,18,32,32,0,1,166,-15,2006,kig,79,34,11,0,10,1,8,3
GPL101,25,39,39,0,1,169,-18,2006,kig,79,34,11,0,10,1,8,3
JJR023,4,26,26,0,1,149,2,2006,kig,79,34,11,0,10,1,8,3
JJR049,9,24,24,0,1,148,3,2006,kig,79,34,11,0,10,1,8,3
JJR075,17,38,38,0,1,162,-11,2006,kig,79,34,11,0,10,1,8,3
JJR094,22,38,38,0,1,167,-16,2006,kig,79,34,11,0,10,1,8,3
MSS071,19,39,39,0,1,167,-16,2006,kig,79,34,11,0,10,1,8,3
PLF029,19,36,36,0,1,167,-16,2006,kig,79,34,11,0,10,1,8,3
PLF122,31,39,39,0,1,167,-16,2006,kig,79,34,11,0,10,1,8,3
BCL004,12,25,25,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
BCL006,12,28,28,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
BCL007,12,24,24,0,1,142,2,2007,kig,53,54,10,0,14,0,6,1
BCL013,3,23,23,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
BCL015,3,25,25,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
BCL020,5,26,26,0,1,142,2,2007,kig,53,54,10,0,14,0,6,1
BCL027,6,31,31,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
BCL031,7,25,25,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
BCL036,7,25,25,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
BCL039,7,31,31,0,1,150,-6,2007,kig,53,54,10,0,14,0,6,1
BCL040,7,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
BCL044,8,30,30,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL045,8,30,30,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL047,8,29,29,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL048,8,30,30,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL049,8,29,29,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
BCL052,8,24,24,0,1,142,2,2007,kig,53,54,10,0,14,0,6,1
BCL055,8,26,26,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
BCL056,9,26,26,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
BCL060,10,27,27,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
BCL061,10,29,29,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
BCL063,12,25,25,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
BCL067,12,31,31,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL071,13,29,29,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
BCL072,14,29,29,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
BCL076,15,34,34,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
BCL078,15,33,33,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
BCL079,17,35,35,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
BCL080,17,31,31,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL082,17,23,23,0,1,141,3,2007,kig,53,54,10,0,14,0,6,1
BCL083,19,31,31,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
JBW020,2,27,27,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JBW022,2,22,22,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
JBW028,5,25,25,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JBW029,5,26,26,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JBW037,6,25,25,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW039,6,29,29,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW044,7,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW046,7,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW048,7,30,30,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW049,7,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW050,7,27,27,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW051,7,27,27,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
JBW053,8,25,25,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JBW054,8,27,27,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JBW055,8,24,24,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JBW056,8,28,28,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
JBW057,8,24,24,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
JBW058,8,24,24,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
JBW061,8,25,25,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JBW064,11,33,33,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JBW065,11,31,31,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JBW067,12,28,28,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
JBW074,13,29,29,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
JBW075,14,32,32,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
JBW077,14,29,29,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JBW080,15,34,34,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW083,17,34,34,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JBW084,17,28,28,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW085,17,32,32,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW087,18,28,28,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JBW100,27,32,32,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW007,2,27,27,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JJW008,2,28,28,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JJW016,5,31,31,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JJW021,6,28,28,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
JJW025,6,29,29,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JJW029,7,28,28,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
JJW030,7,28,28,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
JJW032,7,26,26,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
JJW037,8,29,29,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
JJW041,8,30,30,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
JJW045,8,32,32,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
JJW046,11,29,29,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
JJW048,13,30,30,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
JJW050,13,27,27,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
JJW054,14,33,33,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
JJW055,14,30,30,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
JJW057,15,34,34,0,1,150,-6,2007,kig,53,54,10,0,14,0,6,1
JJW058,17,32,32,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
MLS018,3,27,27,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
MLS031,2,32,32,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
MLS035,7,28,28,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
MLS040,8,31,31,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
MLS041,8,30,30,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
MLS045,8,25,25,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
MLS046,10,28,28,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
MLS048,11,30,30,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
MLS052,12,22,22,0,1,134,10,2007,kig,53,54,10,0,14,0,6,1
MLS057,13,30,30,0,1,145,-1,2007,kig,53,54,10,0,14,0,6,1
MLS059,14,32,32,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
MLS060,14,25,25,0,1,139,5,2007,kig,53,54,10,0,14,0,6,1
MLS062,14,31,31,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
MLS067,19,29,29,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
MLS069,19,35,35,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
PLF046,18,31,31,0,1,153,-9,2007,kig,53,54,10,0,14,0,6,1
PLF075,23,27,27,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH014,2,23,23,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
TJH015,2,27,27,0,1,143,1,2007,kig,53,54,10,0,14,0,6,1
TJH019,2,23,23,0,1,140,4,2007,kig,53,54,10,0,14,0,6,1
TJH025,3,25,25,0,1,141,3,2007,kig,53,54,10,0,14,0,6,1
TJH026,5,24,24,0,1,142,2,2007,kig,53,54,10,0,14,0,6,1
TJH028,5,30,30,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH030,5,27,27,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH033,6,28,28,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
TJH034,6,26,26,0,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
TJH043,7,27,27,0,1,141,3,2007,kig,53,54,10,0,14,0,6,1
TJH044,7,24,24,0,1,139,5,2007,kig,53,54,10,0,14,0,6,1
TJH045,7,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
TJH046,8,18,18,0,1,133,11,2007,kig,53,54,10,0,14,0,6,1
TJH052,8,29,29,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH056,8,29,29,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
TJH059,10,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
TJH063,12,29,29,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH065,13,28,28,0,1,144,0,2007,kig,53,54,10,0,14,0,6,1
TJH069,14,28,28,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
TJH073,14,29,29,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH074,14,31,31,0,1,150,-6,2007,kig,53,54,10,0,14,0,6,1
TJH075,15,29,29,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH077,18,27,27,0,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH082,20,29,29,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
BCL043,8,19,28,1,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
BCL051,8,19,25,1,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL073,14,25,31,1,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW070,13,23,31,1,1,153,-9,2007,kig,53,54,10,0,14,0,6,1
JJW052,14,14,25,1,1,147,-3,2007,kig,53,54,10,0,14,0,6,1
MLS011,1,1,2,1,1,142,2,2007,kig,53,54,10,0,14,0,6,1
MLS056,13,13,23,1,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
TJH023,3,13,22,1,1,141,3,2007,kig,53,54,10,0,14,0,6,1
TJH029,5,5,14,1,1,146,-2,2007,kig,53,54,10,0,14,0,6,1
TJH039,7,18,21,1,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
BCL057,9,31,31,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
BCL068,13,30,30,0,1,150,-6,2007,kig,53,54,10,0,14,0,6,1
BCL074,14,32,32,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
BCL075,15,33,33,0,1,158,-14,2007,kig,53,54,10,0,14,0,6,1
BCL077,15,35,35,0,1,158,-14,2007,kig,53,54,10,0,14,0,6,1
BCL081,17,35,35,0,1,158,-14,2007,kig,53,54,10,0,14,0,6,1
BCL084,20,34,34,0,1,161,-17,2007,kig,53,54,10,0,14,0,6,1
BCL086,23,31,31,0,1,157,-13,2007,kig,53,54,10,0,14,0,6,1
BCL087,23,31,31,0,1,159,-15,2007,kig,53,54,10,0,14,0,6,1
BCL089,30,32,32,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
JBW062,10,31,31,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
JBW066,12,30,30,0,1,153,-9,2007,kig,53,54,10,0,14,0,6,1
JBW069,13,31,31,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
JBW073,13,31,31,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
JBW081,16,22,22,0,1,138,6,2007,kig,53,54,10,0,14,0,6,1
JBW082,16,28,28,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JBW089,18,35,35,0,1,158,-14,2007,kig,53,54,10,0,14,0,6,1
JBW093,22,35,35,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
JBW097,23,32,32,0,1,164,-20,2007,kig,53,54,10,0,14,0,6,1
JBW098,23,36,36,0,1,155,-11,2007,kig,53,54,10,0,14,0,6,1
